"category","sub_category","Measure Names","segment","region","ship_mode","Measure Values"
"Furniture","Chairs","quantity","Home Office","Central","Second Class",26
"Furniture","Chairs","sales","Home Office","Central","Second Class",4713
"Furniture","Chairs","discount","Home Office","Central","Standard Class",3.3
"Furniture","Chairs","number_of_records","Home Office","Central","Standard Class",16
"Furniture","Chairs","profit","Home Office","Central","Standard Class",302
"Furniture","Chairs","profit_ratio","Home Office","Central","Standard Class",-0.09000000000000005
"Furniture","Chairs","quantity","Home Office","Central","Standard Class",78
"Furniture","Chairs","sales","Home Office","Central","Standard Class",7486
"Furniture","Chairs","discount","Home Office","East","First Class",0.5
"Furniture","Chairs","number_of_records","Home Office","East","First Class",4
"Furniture","Chairs","profit","Home Office","East","First Class",777
"Furniture","Chairs","profit_ratio","Home Office","East","First Class",0.47000000000000003
"Furniture","Chairs","quantity","Home Office","East","First Class",25
"Furniture","Chairs","sales","Home Office","East","First Class",4981
"Furniture","Chairs","discount","Home Office","East","Same Day",0.3
"Furniture","Chairs","number_of_records","Home Office","East","Same Day",1
"Furniture","Chairs","profit","Home Office","East","Same Day",-15
"Furniture","Chairs","profit_ratio","Home Office","East","Same Day",-0.24
"Furniture","Chairs","quantity","Home Office","East","Same Day",1
"Furniture","Chairs","sales","Home Office","East","Same Day",64
"Furniture","Chairs","discount","Home Office","East","Second Class",0.6
"Furniture","Chairs","number_of_records","Home Office","East","Second Class",5
"Furniture","Chairs","profit","Home Office","East","Second Class",248
"Furniture","Chairs","profit_ratio","Home Office","East","Second Class",0.24
"Furniture","Chairs","quantity","Home Office","East","Second Class",11
"Furniture","Chairs","sales","Home Office","East","Second Class",1782
"Furniture","Chairs","discount","Home Office","East","Standard Class",2.3
"Furniture","Chairs","number_of_records","Home Office","East","Standard Class",18
"Furniture","Chairs","profit","Home Office","East","Standard Class",709
"Furniture","Chairs","profit_ratio","Home Office","East","Standard Class",1.83
"Furniture","Chairs","quantity","Home Office","East","Standard Class",63
"Furniture","Chairs","sales","Home Office","East","Standard Class",6282
"Furniture","Chairs","discount","Home Office","South","First Class",0
"Furniture","Chairs","number_of_records","Home Office","South","First Class",2
"Furniture","Chairs","profit","Home Office","South","First Class",39
"Furniture","Chairs","profit_ratio","Home Office","South","First Class",0.52
"Furniture","Chairs","quantity","Home Office","South","First Class",3
"Furniture","Chairs","sales","Home Office","South","First Class",156
"Furniture","Chairs","discount","Home Office","South","Second Class",0.2
"Furniture","Chairs","number_of_records","Home Office","South","Second Class",2
"Furniture","Chairs","profit","Home Office","South","Second Class",319
"Furniture","Chairs","profit_ratio","Home Office","South","Second Class",0.37
"Furniture","Chairs","quantity","Home Office","South","Second Class",9
"Furniture","Chairs","sales","Home Office","South","Second Class",1891
"Furniture","Chairs","discount","Home Office","South","Standard Class",0.4
"Furniture","Chairs","number_of_records","Home Office","South","Standard Class",5
"Furniture","Chairs","profit","Home Office","South","Standard Class",1051
"Furniture","Chairs","profit_ratio","Home Office","South","Standard Class",0.71
"Furniture","Chairs","quantity","Home Office","South","Standard Class",22
"Furniture","Chairs","sales","Home Office","South","Standard Class",4959
"Furniture","Chairs","discount","Home Office","West","First Class",1.4000000000000001
"Furniture","Chairs","number_of_records","Home Office","West","First Class",7
"Furniture","Chairs","profit","Home Office","West","First Class",118
"Furniture","Chairs","profit_ratio","Home Office","West","First Class",0.32000000000000006
"Furniture","Chairs","quantity","Home Office","West","First Class",26
"Furniture","Chairs","sales","Home Office","West","First Class",3113
"Furniture","Chairs","discount","Home Office","West","Same Day",1.2000000000000002
"Furniture","Chairs","number_of_records","Home Office","West","Same Day",6
"Furniture","Chairs","profit","Home Office","West","Same Day",257
"Furniture","Chairs","profit_ratio","Home Office","West","Same Day",0.28
"Furniture","Chairs","quantity","Home Office","West","Same Day",24
"Furniture","Chairs","sales","Home Office","West","Same Day",2848
"Furniture","Chairs","discount","Home Office","West","Second Class",1.2000000000000002
"Furniture","Chairs","number_of_records","Home Office","West","Second Class",6
"Furniture","Chairs","profit","Home Office","West","Second Class",368
"Furniture","Chairs","profit_ratio","Home Office","West","Second Class",0.31
"Furniture","Chairs","quantity","Home Office","West","Second Class",33
"Furniture","Chairs","sales","Home Office","West","Second Class",4765
"Furniture","Chairs","discount","Home Office","West","Standard Class",3.2
"Furniture","Chairs","number_of_records","Home Office","West","Standard Class",16
"Furniture","Chairs","profit","Home Office","West","Standard Class",672
"Furniture","Chairs","profit_ratio","Home Office","West","Standard Class",0
"Furniture","Chairs","quantity","Home Office","West","Standard Class",56
"Furniture","Chairs","sales","Home Office","West","Standard Class",11296
"Furniture","Furnishings","discount","Consumer","Central","First Class",4.8
"Furniture","Furnishings","number_of_records","Consumer","Central","First Class",14
"Furniture","Furnishings","profit","Consumer","Central","First Class",34
"Furniture","Furnishings","profit_ratio","Consumer","Central","First Class",-2.7
"Furniture","Furnishings","quantity","Consumer","Central","First Class",57
"Furniture","Furnishings","sales","Consumer","Central","First Class",730
"Furniture","Furnishings","discount","Consumer","Central","Same Day",6
"Furniture","Furnishings","number_of_records","Consumer","Central","Same Day",13
"Furniture","Furnishings","profit","Consumer","Central","Same Day",-474
"Furniture","Furnishings","profit_ratio","Consumer","Central","Same Day",-5.79
"Furniture","Furnishings","quantity","Consumer","Central","Same Day",53
"Furniture","Furnishings","sales","Consumer","Central","Same Day",988
"Furniture","Furnishings","discount","Consumer","Central","Second Class",9.6
"Furniture","Furnishings","number_of_records","Consumer","Central","Second Class",23
"Furniture","Furnishings","profit","Consumer","Central","Second Class",-204
"Furniture","Furnishings","profit_ratio","Consumer","Central","Second Class",-7.53
"Furniture","Furnishings","quantity","Consumer","Central","Second Class",75
"Furniture","Furnishings","sales","Consumer","Central","Second Class",1960
"Furniture","Furnishings","discount","Consumer","Central","Standard Class",24
"Furniture","Furnishings","number_of_records","Consumer","Central","Standard Class",58
"Furniture","Furnishings","profit","Consumer","Central","Standard Class",-810
"Furniture","Furnishings","profit_ratio","Consumer","Central","Standard Class",-25.3
"Furniture","Furnishings","quantity","Consumer","Central","Standard Class",214
"Furniture","Furnishings","sales","Consumer","Central","Standard Class",5820
"Furniture","Furnishings","discount","Consumer","East","First Class",3
"Furniture","Furnishings","number_of_records","Consumer","East","First Class",28
"Furniture","Furnishings","profit","Consumer","East","First Class",437
"Furniture","Furnishings","profit_ratio","Consumer","East","First Class",6.37
"Furniture","Furnishings","quantity","Consumer","East","First Class",108
"Furniture","Furnishings","sales","Consumer","East","First Class",2533
"Furniture","Furnishings","discount","Consumer","East","Same Day",0.4
"Furniture","Furnishings","number_of_records","Consumer","East","Same Day",6
"Furniture","Furnishings","profit","Consumer","East","Same Day",328
"Furniture","Furnishings","profit_ratio","Consumer","East","Same Day",1.81
"Furniture","Furnishings","quantity","Consumer","East","Same Day",21
"Furniture","Furnishings","sales","Consumer","East","Same Day",1209
"Furniture","Furnishings","discount","Consumer","East","Second Class",2.8000000000000003
"Furniture","Furnishings","number_of_records","Consumer","East","Second Class",33
"Furniture","Furnishings","profit","Consumer","East","Second Class",424
"Furniture","Furnishings","profit_ratio","Consumer","East","Second Class",8.2
"Furniture","Furnishings","quantity","Consumer","East","Second Class",112
"Furniture","Furnishings","sales","Consumer","East","Second Class",2319
"Furniture","Furnishings","discount","Consumer","East","Standard Class",5.4
"Furniture","Furnishings","number_of_records","Consumer","East","Standard Class",70
"Furniture","Furnishings","profit","Consumer","East","Standard Class",1831
"Furniture","Furnishings","profit_ratio","Consumer","East","Standard Class",19.56
"Furniture","Furnishings","quantity","Consumer","East","Standard Class",240
"Furniture","Furnishings","sales","Consumer","East","Standard Class",7115
"Furniture","Furnishings","discount","Consumer","South","First Class",1.4000000000000001
"Furniture","Furnishings","number_of_records","Consumer","South","First Class",14
"Furniture","Furnishings","profit","Consumer","South","First Class",423
"Furniture","Furnishings","profit_ratio","Consumer","South","First Class",3.14
"Furniture","Furnishings","quantity","Consumer","South","First Class",43
"Furniture","Furnishings","sales","Consumer","South","First Class",3027
"Furniture","Furnishings","discount","Consumer","South","Same Day",1
"Furniture","Furnishings","number_of_records","Consumer","South","Same Day",5
"Furniture","Furnishings","profit","Consumer","South","Same Day",74
"Furniture","Furnishings","profit_ratio","Consumer","South","Same Day",0.78
"Furniture","Furnishings","quantity","Consumer","South","Same Day",18
"Furniture","Furnishings","sales","Consumer","South","Same Day",451
"Furniture","Furnishings","discount","Consumer","South","Second Class",1.2000000000000002
"Furniture","Furnishings","number_of_records","Consumer","South","Second Class",16
"Furniture","Furnishings","profit","Consumer","South","Second Class",421
"Furniture","Furnishings","profit_ratio","Consumer","South","Second Class",4.1
"Furniture","Furnishings","quantity","Consumer","South","Second Class",61
"Furniture","Furnishings","sales","Consumer","South","Second Class",1770
"Furniture","Furnishings","discount","Consumer","South","Standard Class",4.800000000000001
"Furniture","Furnishings","number_of_records","Consumer","South","Standard Class",46
"Furniture","Furnishings","profit","Consumer","South","Standard Class",1042
"Furniture","Furnishings","profit_ratio","Consumer","South","Standard Class",10.76
"Furniture","Furnishings","quantity","Consumer","South","Standard Class",174
"Furniture","Furnishings","sales","Consumer","South","Standard Class",5625
"Furniture","Furnishings","discount","Consumer","West","First Class",0.8
"Furniture","Furnishings","number_of_records","Consumer","West","First Class",24
"Furniture","Furnishings","profit","Consumer","West","First Class",330
"Furniture","Furnishings","profit_ratio","Consumer","West","First Class",7.16
"Furniture","Furnishings","quantity","Consumer","West","First Class",79
"Furniture","Furnishings","sales","Consumer","West","First Class",1608
"Furniture","Furnishings","discount","Consumer","West","Same Day",0
"Furniture","Furnishings","number_of_records","Consumer","West","Same Day",8
"Furniture","Furnishings","profit","Consumer","West","Same Day",199
"Furniture","Furnishings","profit_ratio","Consumer","West","Same Day",2.7
"Furniture","Furnishings","quantity","Consumer","West","Same Day",30
